APP_ID_C,target
app_120536,7.22747054177e-275
app_120537,9.32433309225e-271
app_120538,1.30643616099e-270
app_120539,6.3332261087e-274
app_120540,3.72270736872e-275
app_120541,3.82715251787e-280
app_120542,5.8897792367e-271
app_120543,7.76782534896e-271
app_120544,3.21831597277e-279
app_120545,6.94847754255e-282
app_120546,5.89808188979e-279
app_120547,7.8040262489e-281
app_120548,7.99647539334e-274
app_120549,1.39249213377e-276
app_120550,2.93875910826e-278
app_120551,4.28618623608e-274
app_120552,6.83196751871e-271
app_120553,4.33172107677e-283
app_120554,1.26866742739e-270
app_120555,7.45468215474e-275
app_120556,2.8218430738e-273
app_120557,1.74837022633e-276
app_120558,1.44990581535e-272
app_120559,6.02200717219e-282
app_120560,3.26896292708e-271
app_120561,5.37953253513e-275
app_120562,2.62448260374e-277
app_120563,1.88889683403e-281
app_120564,4.58116484909e-282
app_120565,1.18363367643e-273
app_120566,1.87552545735e-274
app_120567,4.81678101908e-271
app_120568,1.11321144868e-272
app_120569,8.12386096681e-85
app_120570,9.10249516607e-276
app_120571,1.67851620525e-275
app_120572,7.7274798487e-280
app_120573,8.50115633844e-283
app_120574,4.36481948651e-280
app_120575,6.74694996429e-276
app_120576,1.07069405531e-272
app_120577,5.17028718973e-273
app_120578,6.7299180927e-278
app_120579,4.2119532788e-276
app_120580,3.1459972897e-275
app_120581,5.8601931894e-272
app_120582,3.38460103744e-283
app_120583,3.21225536935e-283
app_120584,1.26267877713e-276
app_120585,1.62493282057e-273
app_120586,8.70625247581e-276
app_120587,9.04160939462e-280
app_120588,2.47569618401e-274
app_120589,4.80283965108e-274
app_120590,9.70909655267e-271
app_120591,7.76319287892e-273
app_120592,5.17028718973e-273
app_120593,1.31042633282e-273
app_120594,3.35272024567e-282
app_120595,1.18581805971e-284
app_120596,4.50889882893e-275
app_120597,5.12170035418e-283
app_120598,9.65836589775e-279
app_120599,2.1586759333e-275
app_120600,3.96616209737e-278
app_120601,2.96577246533e-272
app_120602,9.58186517332e-276
app_120603,1.73747363646e-280
app_120604,7.46802883176e-275
app_120605,1.22212281953e-270
app_120606,2.20555851903e-280
app_120607,1.84973803639e-280
app_120608,6.89738568414e-275
app_120609,8.01641209991e-274
app_120610,5.76826925754e-273
app_120611,1.27396155769e-284
app_120612,6.04055320924e-277
app_120613,2.16150607509e-273
app_120614,3.09518306892e-271
app_120615,6.72519114995e-279
app_120616,1.38681065543e-280
app_120617,3.36204339199e-281
app_120618,4.69037999312e-275
app_120619,8.72411656913e-285
app_120620,3.25807841252e-274
app_120621,1.09012054798e-276
app_120622,1.16557459254e-273
app_120623,9.38135749125e-282
app_120624,1.05345810892e-275
app_120625,1.58408050476e-273
app_120626,1.92891572244e-274
app_120627,1.02738358478e-275
app_120628,5.15294201742e-273
app_120629,1.11007520304e-279
app_120630,9.07166883336e-271
app_120631,2.6987228606e-276
app_120632,2.17974432365e-276
app_120633,3.39536320909e-274
app_120634,4.79974231631e-273
app_120635,4.36553391231e-274
app_120636,3.68851119286e-271
app_120637,3.44510345044e-274
app_120638,1.20516122049e-276
app_120639,5.54899836783e-274
app_120640,6.93645877973e-277
app_120641,1.70925892037e-273
app_120642,9.58197079331e-275
app_120643,1.13395546465e-273
app_120644,1.05879997298e-277
app_120645,1.93790245959e-275
app_120646,9.44600624254e-271
app_120647,2.19649247876e-274
app_120648,4.56557258775e-279
app_120649,1.37083781703e-273
app_120650,4.97925019676e-279
app_120651,5.06523967969e-274
app_120652,1.83033009916e-271
app_120653,5.01844437628e-276
app_120654,2.61137796046e-280
app_120655,1.70183259785e-272
app_120656,8.58485599647e-278
app_120657,5.91668195636e-282
app_120658,2.6361427485e-271
app_120659,3.6834148493e-274
app_120660,1.82662963078e-282
app_120661,1.27428278876e-276
app_120662,7.68502490056e-276
app_120663,1.53565304735e-272
app_120664,6.93650751021e-277
app_120665,2.6361427485e-271
app_120666,6.81417338522e-279
app_120667,1.48524436631e-276
app_120668,1.14305029008e-273
app_120669,2.21089965188e-277
app_120670,6.7500273034e-276
app_120671,1.26639264946e-275
app_120672,2.60283804768e-276
app_120673,2.25954960203e-268
app_120674,3.03762702221e-271
app_120675,1.11769056741e-279
app_120676,4.85134951358e-280
app_120677,1.1290131296e-277
app_120678,1.44350747585e-270
app_120679,4.6813081952e-271
app_120680,6.64342638479e-275
app_120681,1.00855071336e-282
app_120682,7.79390241196e-268
app_120683,3.67300183232e-275
app_120684,6.06524984097e-283
app_120685,1.30384491734e-281
app_120686,1.43201216142e-277
app_120687,6.95730569659e-277
app_120688,8.61663236675e-272
app_120689,3.81002594006e-282
app_120690,3.77482503745e-278
app_120691,1.47494086932e-276
app_120692,3.71627931181e-276
app_120693,1.42491673781e-276
app_120694,5.09959239665e-271
app_120695,2.30280692168e-275
app_120696,3.289532057e-273
app_120697,5.47757408085e-271
app_120698,9.01348888206e-276
app_120699,1.50002795467e-275
app_120700,6.78539619257e-276
app_120701,2.06599239388e-276
app_120702,7.67306400628e-271
app_120703,5.03600632838e-276
app_120704,1.04587160244e-281
app_120705,7.96226853503e-273
app_120706,3.33234852198e-281
app_120707,2.9402871289e-275
app_120708,3.70384802399e-281
app_120709,6.89353948299e-275
app_120710,4.50856662603e-276
app_120711,7.64618219816e-284
app_120712,2.5918920056e-274
app_120713,8.19013660104e-272
app_120714,1.97433359862e-272
app_120715,1.44608036534e-282
app_120716,5.71463472323e-276
app_120717,1.79194711117e-272
app_120718,1.54847621412e-278
app_120719,4.24389293607e-278
app_120720,2.84440982644e-276
app_120721,1.20510391039e-275
app_120722,1.87473414174e-284
app_120723,1.47207939721e-274
app_120724,7.36961867265e-285
app_120725,6.99570411056e-273
app_120726,2.9509006997e-274
app_120727,3.02669662602e-270
app_120728,1.49671355468e-271
app_120729,6.03194619898e-275
app_120730,1.74957837917e-268
app_120731,1.11869313003e-273
app_120732,2.31201214738e-270
app_120733,6.69473485621e-274
app_120734,3.10972709275e-277
app_120735,4.60059413649e-281
app_120736,4.12146139351e-281
app_120737,5.01782460127e-282
app_120738,3.80220021591e-278
app_120739,5.51937247672e-274
app_120740,2.61503643666e-281
app_120741,7.93743222102e-282
app_120742,5.45929768352e-274
app_120743,7.11640265185e-277
app_120744,2.57920014835e-278
app_120745,3.26896292708e-271
app_120746,8.99983618896e-282
app_120747,1.49516628869e-275
app_120748,1.2411070387e-270
app_120749,2.54393419582e-280
app_120750,2.75326103849e-281
app_120751,4.67269566019e-274
app_120752,7.3784998046e-281
app_120753,1.21344370382e-274
app_120754,2.57775503381e-281
app_120755,9.1776457829e-282
app_120756,9.70909655267e-271
app_120757,1.69910739989e-273
app_120758,4.74725557947e-283
app_120759,2.27100261009e-277
app_120760,6.46942781401e-278
app_120761,7.31929403054e-277
app_120762,5.36134216882e-275
app_120763,7.31929403054e-277
app_120764,7.31929403054e-277
app_120765,2.19536795101e-271
app_120766,7.31929403054e-277
app_120767,1.28016348281e-274
app_120768,7.31929403054e-277
app_120769,1.68336446361e-275
app_120770,9.48425073248e-275
app_120771,3.5991117006e-271
app_120772,3.50482716017e-273
app_120773,3.3158312041e-276
app_120774,2.44025098073e-274
app_120775,1.96669900917e-281
app_120776,2.48010523329e-271
app_120777,1.72445834813e-274
app_120778,9.70909655267e-271
app_120779,9.70909655267e-271
app_120780,2.6270292387e-276
app_120781,6.26491755248e-272
app_120782,2.04475604624e-282
app_120783,3.18629640259e-278
app_120784,2.82037421451e-274
app_120785,1.23796747894e-272
app_120786,1.10957880811e-276
app_120787,3.48747275314e-274
app_120788,2.62187371428e-278
app_120789,1.30403182724e-274
app_120790,7.87893900134e-281
app_120791,6.32812805638e-274
app_120792,1.30796152402e-279
app_120793,2.41183626764e-280
app_120794,6.68726256544e-276
app_120795,1.98682491533e-276
app_120796,5.29533355439e-272
app_120797,4.18757914491e-272
app_120798,7.0838980964e-274
app_120799,1.59401204721e-272
app_120800,5.83886120566e-273
app_120801,2.11542190234e-280
app_120802,4.07378415653e-272
app_120803,1.12190113805e-280
app_120804,1.01914278049e-271
app_120805,1.94668575481e-278
app_120806,5.87091768149e-274
app_120807,2.2697106376e-271
app_120808,1.34889466176e-272
app_120809,2.22402325211e-280
app_120810,1.5006195917e-275
app_120811,7.9761439178e-272
app_120812,1.13115001627e-275
app_120813,1.14766368067e-275
app_120814,2.14160150813e-276
app_120815,1.24894452273e-283
app_120816,5.15158481222e-283
app_120817,2.51661080115e-284
app_120818,4.33623472741e-280
app_120819,3.57693065768e-273
app_120820,7.45960513625e-276
app_120821,1.48938535785e-275
app_120822,9.43508797803e-274
app_120823,4.48592260253e-272
app_120824,5.32258463718e-274
app_120825,1.44350747585e-270
app_120826,1.46427284314e-282
app_120827,4.50988810713e-281
app_120828,1.27103526731e-270
app_120829,2.74120637322e-271
app_120830,3.7345511781e-265
app_120831,3.3124200178e-275
app_120832,1.11576242909e-271
app_120833,1.39415910065e-276
app_120834,2.05421902149e-276
app_120835,3.18038285522e-271
app_120836,4.62872341158e-264
app_120837,1.72210460419e-271
app_120838,1.15733419901e-275
app_120839,1.89136512387e-273
app_120840,7.63676724953e-282
app_120841,9.70909655267e-271
app_120842,8.71846822936e-271
app_120843,1.28767001614e-276
app_120844,1.89978397456e-274
app_120845,5.10932563193e-275
app_120846,1.07168400028e-271
app_120847,1.61107403389e-274
app_120848,9.68384276206e-275
app_120849,2.33177465211e-276
app_120850,4.95826767902e-276
app_120851,4.27945807862e-271
app_120852,1.58701064667e-283
app_120853,9.89384278079e-271
app_120854,1.07277752071e-270
app_120855,3.03762702221e-271
app_120856,9.00814339111e-276
app_120857,1.45306575129e-277
app_120858,5.36042311631e-276
app_120859,3.69943578275e-271
app_120860,9.91976992771e-280
app_120861,1.0437081455e-270
app_120862,2.87678034524e-274
app_120863,3.45508120082e-271
app_120864,4.03701961285e-278
app_120865,3.45508120082e-271
app_120866,3.45508120082e-271
app_120867,3.61851283894e-278
app_120868,1.18020666001e-281
app_120869,6.41797100208e-276
app_120870,1.97791688583e-278
app_120871,4.99103632943e-273
app_120872,3.22336439673e-283
app_120873,7.92828094331e-280
app_120874,4.72041125021e-273
app_120875,6.07364036393e-277
app_120876,5.11407681415e-273
app_120877,9.07166883336e-271
app_120878,1.42956074589e-273
app_120879,1.97035410307e-275
app_120880,4.87613116677e-271
app_120881,6.40367694376e-275
app_120882,1.37360820292e-272
app_120883,1.89536015722e-281
app_120884,2.27127327502e-274
app_120885,2.06183663267e-272
app_120886,4.87613116677e-271
app_120887,2.86915292665e-276
app_120888,2.26556685869e-283
app_120889,6.5295537402e-277
app_120890,5.3276599605e-271
app_120891,6.02823810964e-282
app_120892,1.57147399026e-273
app_120893,3.88685293798e-271
app_120894,5.4017634406e-274
app_120895,1.33118243376e-283
app_120896,7.54877772257e-271
app_120897,1.67453587632e-280
app_120898,6.8970552963e-276
app_120899,2.3270527662e-271
app_120900,8.28449368484e-283
app_120901,1.517626425e-276
app_120902,4.01910039453e-271
app_120903,1.89234529856e-276
app_120904,8.69922983528e-275
app_120905,3.58092013428e-271
app_120906,2.92554507363e-276
app_120907,9.70909655267e-271
app_120908,2.5873570808e-279
app_120909,2.30026021644e-271
app_120910,1.07277752071e-270
app_120911,2.11542190234e-280
app_120912,5.63829083096e-271
app_120913,1.96135423073e-278
app_120914,1.23464658542e-281
app_120915,2.74360180224e-274
app_120916,2.18984116606e-279
app_120917,1.76030773464e-274
app_120918,3.78670318872e-274
app_120919,8.74166979895e-278
app_120920,2.40698788852e-273
app_120921,3.42035887665e-274
app_120922,1.40427333482e-274
app_120923,5.95235554794e-285
app_120924,5.93177625664e-282
app_120925,6.99244864277e-275
app_120926,2.52959475365e-280
app_120927,1.72484310872e-266
app_120928,1.54650444547e-271
app_120929,5.30382965636e-276
app_120930,3.95886562433e-272
app_120931,4.02729653386e-284
app_120932,8.94385138131e-271
app_120933,2.83786973222e-276
app_120934,1.96135423073e-278
app_120935,5.21264755053e-283
app_120936,7.2240166535e-275
app_120937,6.59881533915e-274
app_120938,2.56887540101e-276
app_120939,1.72587012618e-276
app_120940,6.245698822e-276
app_120941,9.3156939803e-277
app_120942,7.46514468257e-271
app_120943,6.83437921761e-278
app_120944,1.30833044437e-276
app_120945,2.01069372782e-279
app_120946,3.09518306892e-271
app_120947,2.41340317207e-275
app_120948,2.41475493864e-277
app_120949,1.50942640795e-270
app_120950,3.48895259785e-278
app_120951,1.02410732859e-276
app_120952,6.71125840666e-274
app_120953,2.89805023387e-273
app_120954,1.2525154713e-277
app_120955,4.39864961039e-271
app_120956,3.98479399924e-273
app_120957,1.44820262065e-269
app_120958,1.19652646114e-278
app_120959,1.10848851899e-270
app_120960,6.15145225319e-277
app_120961,2.30026021644e-271
app_120962,1.14007830658e-278
app_120963,1.07608220373e-276
app_120964,1.07277752071e-270
app_120965,7.78433086512e-271
app_120966,8.20492608649e-277
app_120967,1.36741138993e-280
app_120968,4.40827764396e-278
app_120969,1.82761720896e-275
app_120970,5.31454659125e-282
app_120971,9.72432623284e-276
app_120972,5.66342843743e-277
app_120973,9.86592357351e-279
app_120974,1.48469465987e-283
app_120975,1.13277732853e-277
app_120976,2.04264197543e-280
app_120977,3.58458820411e-281
app_120978,2.01307978772e-271
app_120979,5.31057875457e-279
app_120980,2.30930226365e-273
app_120981,2.40065223092e-271
app_120982,8.56463658364e-277
app_120983,3.16124231632e-274
app_120984,1.52564506499e-277
app_120985,3.37321792956e-273
app_120986,1.27743909162e-276
app_120987,1.41989160208e-277
app_120988,6.70027758104e-276
app_120989,1.97984820322e-282
app_120990,6.87387283372e-277
app_120991,7.19720069753e-272
app_120992,7.67306400628e-271
app_120993,3.07158730631e-280
app_120994,1.14703420996e-274
app_120995,6.62757293875e-280
app_120996,6.55900024852e-271
app_120997,1.95487868777e-285
app_120998,1.19967321327e-282
app_120999,4.06563341046e-283
app_121000,6.26544140643e-282
app_121001,1.05311478117e-277
app_121002,2.66584196997e-273
app_121003,3.26896292708e-271
app_121004,1.37601637276e-276
app_121005,2.32592623778e-276
app_121006,2.70259438563e-280
app_121007,5.96719219594e-280
app_121008,7.87834844043e-272
app_121009,2.05186703173e-280
app_121010,2.74899428327e-279
app_121011,2.04328665495e-275
app_121012,1.60394443018e-271
app_121013,1.28905547698e-282
app_121014,1.13461157028e-276
app_121015,5.6514409888e-271
app_121016,4.72041125021e-273
app_121017,6.08679192388e-273
app_121018,9.25175804752e-281
app_121019,1.79377378775e-271
app_121020,2.5383243412e-275
app_121021,4.49009727314e-284
app_121022,1.86717269746e-277
app_121023,2.60800615489e-281
app_121024,1.84866821519e-271
app_121025,1.00512195405e-273
app_121026,2.56522124569e-273
app_121027,5.87039352358e-284
app_121028,4.72041125021e-273
app_121029,2.93796106818e-283
app_121030,9.38933120304e-274
app_121031,3.25641679569e-281
app_121032,1.09006357342e-274
app_121033,2.1586759333e-275
app_121034,5.6514409888e-271
app_121035,1.16702945122e-277
app_121036,2.26142726458e-273
app_121037,3.86330355933e-276
app_121038,9.5223952471e-277
app_121039,6.5823999835e-282
app_121040,3.42160241601e-283
app_121041,9.36566315094e-273
app_121042,7.44852298681e-271
app_121043,3.24972700418e-274
app_121044,8.50158989315e-277
app_121045,4.09097229431e-280
app_121046,9.88428408845e-275
app_121047,6.41391673374e-278
app_121048,2.49152703104e-274
app_121049,7.24717071953e-271
app_121050,4.72041125021e-273
app_121051,2.33104625421e-276
app_121052,5.00355867638e-273
app_121053,2.05274075894e-276
app_121054,8.73814084451e-275
app_121055,7.68787641844e-278
app_121056,2.04558191839e-277
app_121057,3.51827979566e-274
app_121058,7.32959666181e-282
app_121059,3.78654026093e-272
app_121060,3.73613104803e-275
app_121061,2.40065223092e-271
app_121062,2.84870147976e-281
app_121063,7.24717071953e-271
app_121064,3.18114299632e-276
app_121065,1.77751042668e-263
app_121066,3.18999697522e-276
app_121067,1.23192374946e-280
app_121068,9.33546751944e-271
app_121069,1.2369439992e-279
app_121070,1.2696148399e-283
app_121071,2.73283172422e-273
app_121072,6.74123268407e-271
app_121073,4.720821066e-277
app_121074,1.24590455433e-284
app_121075,4.50559167066e-279
app_121076,7.68009429806e-274
app_121077,2.36115591944e-280
app_121078,3.83483167435e-273
app_121079,4.26966474185e-273
app_121080,2.24936285868e-270
app_121081,2.20835466357e-271
app_121082,6.76818151341e-277
app_121083,6.20989914892e-273
app_121084,2.24784454032e-274
app_121085,1.7540833451e-270
app_121086,2.2697106376e-271
app_121087,1.8647162817e-273
app_121088,1.09150456457e-271
app_121089,6.18985020251e-276
app_121090,6.55856347403e-271
app_121091,6.74177220249e-274
app_121092,5.09959239665e-271
app_121093,3.09617740387e-281
app_121094,1.08331428121e-276
app_121095,8.4823142306e-278
app_121096,1.45181797864e-273
app_121097,3.32004363801e-273
app_121098,1.58077647038e-271
app_121099,1.53276792665e-280
app_121100,6.38286506541e-271
app_121101,2.24999196064e-272
app_121102,2.84116143006e-282
app_121103,1.30643616099e-270
app_121104,5.80474601283e-274
app_121105,7.57128379411e-271
app_121106,4.34731812247e-286
app_121107,1.43928483048e-265
app_121108,5.17757993686e-279
app_121109,3.30713720151e-271
app_121110,4.87613116677e-271
app_121111,2.19759484845e-282
app_121112,3.26896292708e-271
app_121113,3.19436115137e-273
app_121114,1.52518238724e-274
app_121115,2.3844939403e-274
app_121116,1.37158632494e-273
app_121117,1.37083781703e-273
app_121118,1.78712635457e-276
app_121119,5.3992793022e-271
app_121120,6.5683976156e-278
app_121121,1.29802798721e-279
app_121122,1.29301652296e-273
app_121123,9.99589804723e-277
app_121124,3.0483171444e-275
app_121125,1.52485299365e-273
app_121126,3.68658169041e-281
app_121127,5.65304819571e-275
app_121128,8.38790474453e-274
app_121129,5.82274851939e-272
app_121130,3.40873868667e-272
app_121131,1.40081939046e-275
app_121132,8.82565649451e-271
app_121133,7.96395307037e-271
app_121134,3.51666273943e-275
app_121135,4.81876409792e-275
app_121136,1.4907649828e-283
app_121137,4.09432702962e-281
app_121138,4.17393240284e-273
app_121139,3.48388686413e-271
app_121140,9.70909655267e-271
app_121141,2.22606226394e-277
app_121142,5.24735075686e-273
app_121143,8.49300261455e-276
app_121144,7.09294898326e-277
app_121145,6.63728117752e-277
app_121146,1.50152968859e-278
app_121147,3.26896292708e-271
app_121148,1.62156470024e-278
app_121149,1.21516879997e-279
app_121150,9.22938809078e-272
app_121151,1.77322912987e-281
app_121152,1.76745583792e-273
app_121153,3.39686434594e-273
app_121154,5.85647613003e-280
app_121155,5.70536280359e-276
app_121156,9.58573221804e-275
app_121157,9.28825741925e-278
app_121158,1.18987074031e-274
app_121159,7.01463337624e-272
app_121160,2.2734251646e-272
app_121161,1.77782162059e-275
app_121162,1.07277752071e-270
app_121163,5.20806288993e-275
app_121164,1.86289925733e-277
app_121165,9.70909655267e-271
app_121166,2.47598828472e-282
app_121167,2.03362508481e-276
app_121168,4.43068998669e-275
app_121169,3.38738855049e-281
app_121170,1.72940558941e-271
app_121171,9.36566315094e-273
app_121172,4.59702150779e-272
app_121173,3.38137904811e-279
app_121174,8.86141584377e-281
app_121175,3.09241932007e-277
app_121176,1.01434493098e-273
app_121177,4.59194822505e-277
app_121178,9.15953680656e-284
app_121179,1.133684742e-275
app_121180,5.33039847163e-271
app_121181,2.25877114208e-276
app_121182,7.33532357445e-281
app_121183,1.63437798262e-279
app_121184,1.18100338109e-282
app_121185,2.42266614657e-282
app_121186,4.54930341482e-274
app_121187,4.6813081952e-271
app_121188,9.70909655267e-271
app_121189,7.64604213084e-275
app_121190,3.39349167705e-275
app_121191,8.19804600349e-275
app_121192,3.55731324033e-285
app_121193,2.46670560898e-281
app_121194,3.18038285522e-271
app_121195,1.34769833524e-273
app_121196,1.4843371996e-274
app_121197,2.12947290104e-275
app_121198,6.78053601074e-282
app_121199,5.56416813633e-274
app_121200,3.26896292708e-271
app_121201,3.48404592747e-275
app_121202,5.20129292292e-277
app_121203,7.24717071953e-271
app_121204,4.51152374276e-275
app_121205,2.55251059066e-277
app_121206,1.89522116704e-275
app_121207,1.88449369266e-277
app_121208,6.55900024852e-271
app_121209,3.19507884999e-275
app_121210,1.31105055068e-271
app_121211,9.91341556942e-282
app_121212,1.2721276188e-269
app_121213,2.40065223092e-271
app_121214,1.78298930557e-272
app_121215,6.05580739561e-277
app_121216,4.99762593818e-275
app_121217,2.89644558299e-274
app_121218,1.70518312492e-274
app_121219,7.71304104664e-278
app_121220,2.31201214738e-270
app_121221,1.59711969788e-271
app_121222,1.79377378775e-271
app_121223,4.83902675351e-276
app_121224,1.12099504414e-277
app_121225,4.7119687195e-275
app_121226,1.93514143851e-280
app_121227,2.30026021644e-271
app_121228,1.28338585156e-273
app_121229,2.07051707715e-279
app_121230,3.62140138658e-275
app_121231,6.995315671e-273
app_121232,5.0190594395e-274
app_121233,1.11628560454e-271
app_121234,8.36017070978e-274
app_121235,9.44448518251e-271
app_121236,3.40901511146e-281
app_121237,8.67765168876e-280
app_121238,1.06463393101e-276
app_121239,5.82897325319e-277
app_121240,6.74123268407e-271
app_121241,2.34781411699e-273
app_121242,6.25152497316e-282
app_121243,4.09727398819e-272
app_121244,7.27131569647e-276
app_121245,7.48751053917e-273
app_121246,8.47403289523e-280
app_121247,2.33560103522e-271
app_121248,7.1796680479e-276
app_121249,2.1044611826e-282
app_121250,6.82501023392e-272
app_121251,3.21179449174e-278
app_121252,2.98653235003e-271
app_121253,3.09518306892e-271
app_121254,1.00159962817e-275
app_121255,3.26954283715e-282
app_121256,1.3946915864e-282
app_121257,1.00030228468e-276
app_121258,4.25408355821e-284
app_121259,9.47317896187e-279
app_121260,5.19073968934e-279
app_121261,3.70772370366e-275
app_121262,3.04948872183e-274
app_121263,7.71527866543e-277
app_121264,1.16240608503e-277
app_121265,1.04577262638e-83
app_121266,1.79377378775e-271
app_121267,6.74123268407e-271
app_121268,2.46580215265e-271
app_121269,2.2225680881e-279
app_121270,2.04551937423e-275
app_121271,2.51186239303e-274
app_121272,1.01028633669e-271
app_121273,4.6890157609e-276
app_121274,8.84499805072e-282
app_121275,2.78696939689e-276
app_121276,9.70909655267e-271
app_121277,1.13425508014e-281
app_121278,2.2697106376e-271
app_121279,3.289532057e-273
app_121280,1.33525324341e-285
app_121281,7.35712775343e-277
app_121282,6.70290957224e-271
app_121283,8.29560610459e-278
app_121284,1.79377378775e-271
app_121285,3.24475807458e-284
app_121286,3.12223105642e-271
app_121287,1.40124807854e-277
app_121288,4.08474659473e-277
app_121289,6.20578782676e-278
app_121290,7.5382549551e-277
app_121291,1.0200313962e-274
app_121292,4.20891569693e-271
app_121293,6.55900024852e-271
app_121294,1.72210460419e-271
app_121295,1.10725052716e-277
app_121296,4.00546249297e-278
app_121297,3.95886562433e-272
app_121298,1.68715442074e-274
app_121299,3.54713972971e-271
app_121300,6.5710771717e-277
app_121301,2.29739450913e-274
app_121302,1.3732936515e-275
app_121303,2.08663040901e-282
app_121304,4.17039207468e-274
app_121305,4.48032792383e-271
app_121306,6.11904969738e-275
app_121307,6.45680799503e-276
app_121308,5.50761136841e-276
app_121309,3.14284307978e-276
app_121310,5.04199677948e-275
app_121311,5.84310481091e-274
app_121312,2.02623991765e-280
app_121313,5.05444187125e-283
app_121314,8.1816368786e-279
app_121315,9.54845050202e-279
app_121316,2.49840432604e-273
app_121317,2.70284735152e-271
app_121318,9.44600624254e-271
app_121319,7.75140578754e-276
app_121320,1.07277752071e-270
app_121321,1.64429775548e-277
app_121322,4.87613116677e-271
app_121323,3.9061815185e-283
app_121324,9.84872152912e-275
app_121325,2.12907538409e-277
app_121326,8.30357383446e-281
app_121327,1.86258895079e-281
app_121328,9.79407812171e-276
app_121329,6.43712616982e-279
app_121330,3.83608530368e-281
app_121331,2.09284280362e-285
app_121332,6.77134926905e-276
app_121333,7.34400051534e-277
app_121334,8.03292101156e-275
app_121335,3.37279010839e-276
app_121336,1.46852502649e-270
app_121337,4.39864961039e-271
app_121338,2.29957866393e-271
app_121339,3.95886562433e-272
app_121340,9.18025656065e-274
app_121341,1.27489305187e-272
app_121342,1.82461135435e-274
app_121343,2.81069551414e-282
app_121344,5.88506732853e-78
app_121345,3.58092013428e-271
app_121346,1.30208618097e-273
app_121347,1.22550105954e-276
app_121348,5.86774101942e-276
app_121349,1.18173287221e-274
app_121350,3.93753473093e-276
app_121351,4.144076715e-275
app_121352,6.55900024852e-271
app_121353,5.21224218135e-274
app_121354,1.1298114553e-283
app_121355,8.76670791259e-273
app_121356,1.07206834494e-276
app_121357,7.0066514581e-282
app_121358,1.23768986054e-274
app_121359,6.37404780548e-274
app_121360,6.78475024392e-277
app_121361,1.56752506449e-271
app_121362,2.56007413949e-278
app_121363,2.4893717931e-283
app_121364,3.26896292708e-271
app_121365,2.62477354028e-273
app_121366,1.64444167291e-282
app_121367,4.59861227037e-282
app_121368,6.31157928784e-284
app_121369,4.59861227037e-282
app_121370,3.78761424391e-278
app_121371,1.2313208153e-281
app_121372,7.72074539755e-280
app_121373,1.29456106329e-274
app_121374,3.35744119886e-278
app_121375,7.58949655233e-281
app_121376,2.42944676809e-275
app_121377,1.1290131296e-277
app_121378,5.71639118632e-274
app_121379,1.7451673598e-271
app_121380,7.55671835888e-276
app_121381,6.55900024852e-271
app_121382,2.12055174758e-277
app_121383,4.03731084985e-275
app_121384,1.18457223663e-274
app_121385,6.66285147401e-67
app_121386,3.09922679939e-273
app_121387,1.02431650255e-270
app_121388,8.91622669978e-276
app_121389,4.36676268166e-274
app_121390,7.53567867584e-279
app_121391,2.50697543567e-282
app_121392,2.75077552851e-280
app_121393,7.97731081802e-273
app_121394,5.25229440384e-273
app_121395,6.62085387172e-286
app_121396,5.54373111381e-272
app_121397,9.27211650455e-276
app_121398,5.5792753474e-284
app_121399,6.20199278373e-273
app_121400,1.41499091247e-277
app_121401,3.41852306499e-272
app_121402,3.23582216186e-283
app_121403,8.08020548594e-285
app_121404,1.07277752071e-270
app_121405,1.98365410098e-274
app_121406,2.1730892182e-277
app_121407,7.9044776257e-280
app_121408,4.88876521033e-282
app_121409,5.0936642565e-271
app_121410,1.13270505417e-280
app_121411,1.19817326594e-282
app_121412,3.54867391277e-274
app_121413,4.99762593818e-275
app_121414,5.7461690698e-277
app_121415,1.26745929345e-282
app_121416,1.03012194762e-275
app_121417,2.30026021644e-271
app_121418,5.99755729747e-280
app_121419,2.60976699396e-281
app_121420,4.57492525547e-274
app_121421,1.48938714346e-271
app_121422,3.46995821233e-275
app_121423,3.2624663547e-281
app_121424,4.100547982e-271
app_121425,1.01420751864e-276
app_121426,1.41211435337e-273
app_121427,2.14108183564e-279
app_121428,3.51509026456e-275
app_121429,2.71796616502e-274
app_121430,8.32039824794e-275
app_121431,7.94417590724e-282
app_121432,1.51424868094e-276
app_121433,1.63510814014e-271
app_121434,1.89002931466e-283
app_121435,2.56663435181e-275
app_121436,1.10755499067e-273
app_121437,1.41553836242e-281
app_121438,3.60602688264e-283
app_121439,3.97078484586e-276
app_121440,6.88922729359e-276
app_121441,1.72210460419e-271
app_121442,4.35403535551e-86
app_121443,5.79557840138e-283
app_121444,3.33935020582e-274
app_121445,9.69391950197e-283
app_121446,2.62448260374e-277
app_121447,4.19915880231e-274
app_121448,9.30544318019e-275
app_121449,6.83196751871e-271
app_121450,3.60964854843e-276
app_121451,7.81910898069e-277
app_121452,8.94286254363e-276
app_121453,7.32576307594e-282
app_121454,9.81377827785e-275
app_121455,3.6418254214e-271
app_121456,6.16985259132e-283
app_121457,2.29621585001e-271
app_121458,7.19808442649e-275
app_121459,1.69039801793e-281
app_121460,3.90548260528e-274
app_121461,1.95369222612e-271
app_121462,1.83624167109e-275
app_121463,1.5009225524e-283
app_121464,1.73180537881e-281
app_121465,1.28708811182e-274
app_121466,6.95839589578e-281
app_121467,3.08588918176e-275
app_121468,3.69577598413e-285
